"","player","team","position","points","total_rebounds","assists","steals","blocks","missed_field_goals","missed_free_throws","turnovers","games_played","efficiency","salary"
"14","Alexis Ajinca","NOP","C",5.96610169491525,4.55932203389831,0.525423728813559,0.322033898305085,0.610169491525424,-2.79661016949153,-0.169491525423729,-0.915254237288136,59,3.37034741660196,4300000
"15","Allen Crabbe","POR","SG",10.2716049382716,2.66666666666667,1.22222222222222,0.777777777777778,0.197530864197531,-4.53086419753086,-0.185185185185185,-0.790123456790123,81,1.72228252311495,947276
"16","Alonzo Gee","NOP","SF",4.45205479452055,3.35616438356164,0.986301369863014,0.863013698630137,0.178082191780822,-1.68493150684932,-0.301369863013699,-0.753424657534247,73,2.61257402133726,1375000
"17","Amar'e Stoudemire","MIA","C",5.76923076923077,4.26923076923077,0.519230769230769,0.346153846153846,0.788461538461538,-1.84615384615385,-0.326923076923077,-0.903846153846154,52,3.94100034235166,1499187
"18","Amir Johnson","BOS","PF",7.30379746835443,6.39240506329114,1.74683544303797,0.658227848101266,1.05063291139241,-2.24050632911392,-0.658227848101266,-1.18987341772152,79,4.7711992074062,1.2e+07
"19","Anderson Varejao","GSW","C",2.63636363636364,2.27272727272727,0.681818181818182,0.227272727272727,0.227272727272727,-1.22727272727273,-0.590909090909091,-0.272727272727273,22,0.904853958243336,458575
"20","Andre Drummond","DET","C",16.2222222222222,14.7901234567901,0.827160493827161,1.46913580246914,1.38271604938272,-6.27160493827161,-4.66666666666667,-1.91358024691358,81,4.00469495175542,3272091
"21","Andre Iguodala","GSW","SF",7.03076923076923,4.04615384615385,3.36923076923077,1.12307692307692,0.292307692307692,-2.95384615384615,-0.492307692307692,-1.21538461538462,65,4.16588304618513,11710456
"22","Andre Miller","MIN","PG",3.38461538461538,0.923076923076923,2.23076923076923,0.346153846153846,0,-0.846153846153846,-0.153846153846154,-0.961538461538462,26,2.21365659191085,1499187
"23","Andre Miller","SAS","PG",4.30769230769231,2.07692307692308,2.23076923076923,0.538461538461538,0,-1.92307692307692,-0.307692307692308,-0.923076923076923,13,1.70315134581584,396844
"24","Andre Roberson","OKC","SG",4.81428571428571,3.58571428571429,0.671428571428571,0.757142857142857,0.6,-1.97142857142857,-0.3,-0.5,70,1.34252832447312,1210800
"25","Andrea Bargnani","BRK","C",6.60869565217391,2.10869565217391,0.391304347826087,0.0869565217391304,0.195652173913043,-3.30434782608696,-0.217391304347826,-0.565217391304348,46,2.89310227791478,1362900
"26","Andrew Bogut","GSW","C",5.35714285714286,7.02857142857143,2.31428571428571,0.471428571428571,1.62857142857143,-1.48571428571429,-0.371428571428571,-1.18571428571429,70,5.11507580924268,1.2e+07
"27","Andrew Goudelock","HOU","PG",2.75,0.25,0.5,0.75,0.25,-1.375,-0.125,-0.875,8,0.494950061574875,200600
"28","Andrew Nicholson","ORL","PF",6.85714285714286,3.58928571428571,0.446428571428571,0.178571428571429,0.392857142857143,-2.92857142857143,-0.25,-0.732142857142857,56,2.97999568397312,2380594
"29","Andrew Wiggins","MIN","SF",20.679012345679,3.60493827160494,2.02469135802469,0.962962962962963,0.567901234567901,-8.64197530864197,-1.66666666666667,-2.24691358024691,81,7.31229925875397,5758680
"30","Anthony Bennett","TOR","PF",1.47368421052632,1.21052631578947,0,0.263157894736842,0,-1,-0.0526315789473684,-0.210526315789474,19,0.295698291859866,947276
"31","Anthony Brown","LAL","SF",3.96551724137931,2.41379310344828,0.655172413793103,0.482758620689655,0.172413793103448,-3,-0.103448275862069,-0.517241379310345,29,0.600754128935776,7e+05
"32","Anthony Davis","NOP","PF",24.2786885245902,10.2786885245902,1.90163934426229,1.27868852459016,2.04918032786885,-9.44262295081967,-1.70491803278689,-1.98360655737705,61,11.2739401749818,7070730
"33","Anthony Morrow","OKC","SG",5.58823529411765,0.911764705882353,0.352941176470588,0.323529411764706,0.0735294117647059,-2.89705882352941,-0.147058823529412,-0.25,68,-0.0207822666561645,3344000
"34","Anthony Tolliver","DET","PF",5.31944444444444,3.18055555555556,0.722222222222222,0.361111111111111,0.222222222222222,-2.83333333333333,-0.25,-0.388888888888889,72,2.01667480638884,3e+06
"35","Archie Goodwin","PHO","PG",8.85964912280702,2.49122807017544,2.07017543859649,0.473684210526316,0.228070175438596,-4.31578947368421,-1.10526315789474,-1.75438596491228,57,0.826728153729094,1160160
"36","Aron Baynes","DET","C",6.34567901234568,4.74074074074074,0.62962962962963,0.259259259259259,0.641975308641975,-2.34567901234568,-0.481481481481481,-0.827160493827161,81,3.77933868680859,6500000
"37","Arron Afflalo","NYK","SG",12.8028169014085,3.74647887323944,2.02816901408451,0.352112676056338,0.140845070422535,-6.26760563380282,-0.295774647887324,-1.15492957746479,71,0.777644199496187,8e+06
"38","Austin Rivers","LAC","SG",8.85074626865672,1.94029850746269,1.47761194029851,0.716417910447761,0.134328358208955,-4.32835820895522,-0.552238805970149,-0.91044776119403,67,-0.0320897948917694,3100000
"39","Avery Bradley","BOS","SG",15.1973684210526,2.89473684210526,2.07894736842105,1.53947368421053,0.25,-7.40789473684211,-0.355263157894737,-1.43421052631579,76,1.13822448387192,7730337
"40","Axel Toupane","DEN","SF",3.61904761904762,1.47619047619048,0.714285714285714,0.333333333333333,0.285714285714286,-2.14285714285714,-0.19047619047619,-0.285714285714286,21,1.18297020186304,123552
"41","Ben McLemore","SAC","SG",7.80882352941176,2.17647058823529,1.16176470588235,0.764705882352941,0.147058823529412,-3.82352941176471,-0.426470588235294,-1.45588235294118,68,-0.296650918656854,3156600
"42","Beno Udrih","MIA","PG",4.38888888888889,1.75,2.5,0.305555555555556,0,-2.38888888888889,-0.0555555555555556,-1.16666666666667,36,1.31042232739477,2170465
"43","Bismack Biyombo","TOR","C",5.53658536585366,7.98780487804878,0.353658536585366,0.231707317073171,1.6219512195122,-1.60975609756098,-1.02439024390244,-0.865853658536585,82,3.68048654170626,3e+06
"44","Blake Griffin","LAC","PF",21.4,8.4,4.85714285714286,0.8,0.485714285714286,-8.62857142857143,-1.51428571428571,-2.37142857142857,35,9.53487237291416,18907725
"45","Boban Marjanovic","SAS","C",5.5,3.59259259259259,0.388888888888889,0.222222222222222,0.425925925925926,-1.27777777777778,-0.5,-0.537037037037037,54,3.84722990441475,1200000
"46","Bobby Portis","CHI","PF",7.03225806451613,5.43548387096774,0.838709677419355,0.403225806451613,0.354838709677419,-4.03225806451613,-0.290322580645161,-0.870967741935484,62,2.28979754742909,1391160
"47","Bojan Bogdanovic","BRK","SF",11.2278481012658,3.22784810126582,1.25316455696203,0.367088607594937,0.0632911392405063,-5.37974683544304,-0.278481012658228,-1.45569620253165,79,4.00502333985048,3425510
"48","Boris Diaw","SAS","PF",6.38157894736842,3.06578947368421,2.31578947368421,0.342105263157895,0.276315789473684,-2.38157894736842,-0.263157894736842,-1.27631578947368,76,3.44534553121709,7e+06
"49","Bradley Beal","WAS","SG",17.4181818181818,3.41818181818182,2.94545454545455,0.981818181818182,0.2,-8,-0.745454545454545,-2.03636363636364,55,1.01264429758627,5694674
"50","Brandan Wright","MEM","PF",6.91666666666667,3.58333333333333,0.5,0.416666666666667,1.25,-1.41666666666667,-0.916666666666667,-0.833333333333333,12,4.28944591303648,5500000
"51","Branden Dawson","LAC","PF",0.833333333333333,0.666666666666667,0,0,0.166666666666667,-0.5,0,0,6,0.360353200075706,525093
"52","Brandon Bass","LAL","PF",7.16666666666667,4.31818181818182,1.12121212121212,0.5,0.833333333333333,-2.16666666666667,-0.348484848484849,-0.636363636363636,66,4.78008448990737,3e+06
"53","Brandon Jennings","ORL","PG",7,2,4,0.72,0.2,-4.08,-0.4,-1.4,25,1.71453926458519,8344497
"54","Brandon Knight","PHO","SG",19.5769230769231,3.88461538461538,5.05769230769231,1.17307692307692,0.384615384615385,-10.0769230769231,-0.519230769230769,-3.40384615384615,52,-0.0671005046653955,1.2e+07
"55","Brandon Rush","GSW","SG",4.23611111111111,2.51388888888889,0.791666666666667,0.277777777777778,0.319444444444444,-2.06944444444444,-0.138888888888889,-0.458333333333333,72,0.558359268920886,1270964
"56","Brian Roberts","POR","PG",2.85714285714286,0.571428571428571,0.761904761904762,0.142857142857143,0.0476190476190476,-1.28571428571429,-0.0952380952380952,-0.333333333333333,21,1.01407410669789,2854940
"57","Briante Weber","MEM","PG",4.83333333333333,4,3.33333333333333,1.5,0.5,-4.16666666666667,-0.166666666666667,-1.5,6,0.406377783116272,30888
"58","Briante Weber","MIA","PG",2,1,1,0,0,0,0,0,1,2.44191608342448,12355
"59","Brook Lopez","BRK","C",20.5616438356164,7.84931506849315,2.01369863013699,0.794520547945205,1.6986301369863,-7.75342465753425,-1.17808219178082,-2.3972602739726,73,11.5094557374076,2e+07
"60","Bruno Caboclo","TOR","SF",0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,-1.83333333333333,0,-0.666666666666667,6,-1.87026037039067,1524000
"61","Bryce Cotton","MEM","PG",0.8,0,0,0,0,0,0,0,5,0.740964953828421,64622
"62","Bryce Cotton","PHO","PG",1.33333333333333,0,1,1,0,-2,0,-1.66666666666667,3,-1.94293345508497,228663
"63","Bryce Dejean-Jones","NOP","SG",5.64285714285714,3.42857142857143,1.07142857142857,0.714285714285714,0.142857142857143,-2.92857142857143,-0.714285714285714,-0.785714285714286,14,-0.617281295859734,281659
"64","C.J. McCollum","POR","SG",20.825,3.2375,4.2625,1.2125,0.2875,-9.875,-0.4875,-2.45,80,1.66603967497101,2525160
"65","C.J. Miles","IND","SF",11.765625,2.734375,0.984375,0.828125,0.453125,-5.859375,-0.484375,-1.09375,64,4.07229307265882,4394225
"66","C.J. Watson","ORL","PG",4.3030303030303,2,2.66666666666667,0.575757575757576,0.151515151515152,-2.72727272727273,-0.151515151515152,-0.757575757575758,33,1.29031431424616,5e+06
"67","C.J. Wilcox","LAC","SG",3.04347826086957,0.521739130434783,0.434782608695652,0.434782608695652,0.0869565217391304,-1.73913043478261,-0.130434782608696,-0.0869565217391304,23,-0.0980654143410534,1159680
"68","Cameron Bairstow","CHI","C",1.88888888888889,1.55555555555556,0.333333333333333,0.111111111111111,0.166666666666667,-1.5,-0.0555555555555556,-0.222222222222222,18,0.543482867457096,845059
"69","Cameron Payne","OKC","PG",4.96491228070175,1.49122807017544,1.89473684210526,0.631578947368421,0.105263157894737,-2.87719298245614,-0.087719298245614,-0.771929824561403,57,1.38670939914573,2021520
"70","Carl Landry","PHI","PF",9.75,4.05555555555556,0.888888888888889,0.333333333333333,0.25,-3.08333333333333,-0.666666666666667,-0.611111111111111,36,5.17525278237571,6500000
"71","Carmelo Anthony","NYK","SF",21.8472222222222,7.72222222222222,4.15277777777778,0.861111111111111,0.527777777777778,-10.2777777777778,-0.958333333333333,-2.44444444444444,72,8.83885619797265,22875000
"72","Caron Butler","SAC","SF",3.70588235294118,1.29411764705882,0.588235294117647,0.529411764705882,0.0588235294117647,-2,-0.117647058823529,-0.176470588235294,17,1.54561117715833,1499187
"73","Chandler Parsons","DAL","SF",13.7213114754098,4.67213114754098,2.77049180327869,0.754098360655738,0.344262295081967,-5.42622950819672,-0.704918032786885,-1.55737704918033,61,6.74009787709746,15361500
"74","Channing Frye","CLE","C",7.53846153846154,3.57692307692308,1,0.307692307692308,0.307692307692308,-3.46153846153846,-0.115384615384615,-0.5,26,4.47228626988579,7807579
"75","Charlie Villanueva","DAL","PF",5.14516129032258,2.45161290322581,0.387096774193548,0.290322580645161,0.241935483870968,-3.25806451612903,-0.032258064516129,-0.5,62,1.32048680763001,1499187
"76","Chase Budinger","IND","SF",4.40816326530612,2.46938775510204,1,0.591836734693878,0.183673469387755,-2.30612244897959,-0.285714285714286,-0.63265306122449,49,1.69245938734764,5e+06
"77","Chase Budinger","PHO","SF",3.23529411764706,1.70588235294118,0.882352941176471,0.176470588235294,0.0588235294117647,-1.29411764705882,-0.176470588235294,-0.764705882352941,17,1.4412922424436,258082
"78","Chris Andersen","MEM","C",4.6,4.45,0.45,0.7,0.5,-1.4,-0.5,-0.35,20,3.4108541602123,5e+06
"79","Chris Bosh","MIA","PF",19.0566037735849,7.35849056603774,2.41509433962264,0.679245283018868,0.641509433962264,-7.71698113207547,-1.0377358490566,-1.47169811320755,53,8.62589503912256,22192730
"80","Chris Johnson","UTA","SF",2.92857142857143,1.88571428571429,0.642857142857143,0.457142857142857,0.285714285714286,-1.74285714285714,-0.114285714285714,-0.571428571428571,70,0.990833853450473,981348
"81","Chris Kaman","POR","C",2.75,1.5,0.6875,0.0625,0.0625,-1.4375,0,-0.5,16,1.37040898075239,5e+06
"82","Chris McCullough","BRK","PF",4.66666666666667,2.83333333333333,0.375,1.16666666666667,0.5,-2.70833333333333,-0.5,-0.625,24,1.40721180024634,1140240
"83","Chris Paul","LAC","PG",19.5405405405405,4.18918918918919,9.97297297297297,2.05405405405405,0.175675675675676,-8.09459459459459,-0.459459459459459,-2.62162162162162,74,10.4221691948806,21468696
"84","Christian Wood","PHI","PF",3.58823529411765,2.23529411764706,0.176470588235294,0.294117647058824,0.411764705882353,-1.82352941176471,-0.470588235294118,-0.117647058823529,17,1.19332347766121,305789
"85","Chuck Hayes","HOU","C",2,4,1,0,0,-0.5,0,-1.5,2,1.29629928768654,83583
"86","Cleanthony Early","NYK","SF",1.82352941176471,1.52941176470588,0.352941176470588,0.117647058823529,0.176470588235294,-1.64705882352941,-0.0588235294117647,-0.529411764705882,17,-0.197068593926072,845059
"87","Cliff Alexander","POR","PF",1.25,0.75,0,0.125,0.25,-0.625,0,-0.125,8,0.614601779205475,525093
"88","Clint Capela","HOU","C",7.03896103896104,6.41558441558442,0.61038961038961,0.766233766233766,1.19480519480519,-2.15584415584416,-1.7012987012987,-0.779220779220779,77,3.35739542625538,1242720
"89","Cody Zeller","CHO","C",8.73972602739726,6.23287671232877,0.972602739726027,0.780821917808219,0.863013698630137,-2.82191780821918,-0.780821917808219,-0.931506849315068,73,5.76271721001673,4204200
"90","Cole Aldrich","LAC","C",5.46666666666667,4.8,0.833333333333333,0.783333333333333,1.13333333333333,-1.51666666666667,-0.4,-1.06666666666667,60,4.30498432960273,1100600
"91","Corey Brewer","HOU","SF",7.19512195121951,2.42682926829268,1.32926829268293,1.02439024390244,0.231707317073171,-4.14634146341463,-0.426829268292683,-0.951219512195122,82,2.04657321911315,8200000
"92","Cory Jefferson","PHO","PF",2.75,2,0,0,0.125,-1.625,-0.25,0,8,0.667804519052427,421449
"93","Cory Joseph","TOR","SG",8.4625,2.625,3.125,0.7875,0.25,-4.1,-0.5125,-1.275,80,0.676729182503402,7e+06
"94","Coty Clarke","BOS","SF",2,0.333333333333333,0,0,0,-0.666666666666667,0,-0.333333333333333,3,0.914593208296136,61776
"95","Courtney Lee","CHO","SG",8.92857142857143,3.10714285714286,2.14285714285714,1.17857142857143,0.428571428571429,-4.35714285714286,-0.107142857142857,-0.821428571428571,28,1.70216072775286,5675000
"96","Cristiano Felicio","CHI","C",3.38709677419355,3.29032258064516,0.838709677419355,0.193548387096774,0.419354838709677,-1.03225806451613,-0.32258064516129,-0.419354838709677,31,2.49656890505732,525090
"97","D'Angelo Russell","LAL","PG",13.175,3.425,3.325,1.1625,0.1625,-7.05,-0.625,-2.45,80,2.36227913418294,5103120
"98","D.J. Augustin","DEN","PG",11.6071428571429,1.85714285714286,4.71428571428571,0.892857142857143,0.0714285714285714,-4.53571428571429,-0.607142857142857,-1.92857142857143,28,4.90289490798628,3e+06
"99","Dahntay Jones","CLE","SF",13,5,2,1,2,-8,0,0,1,5.65183823411582,8819
"100","Damian Lillard","POR","PG",25.0533333333333,4.02666666666667,6.82666666666667,0.866666666666667,0.373333333333333,-11.4133333333333,-0.666666666666667,-3.22666666666667,75,8.42159430060288,4236287
"101","Damien Inglis","MIL","SF",1.8,1.55,0.5,0.3,0.15,-1.2,-0.05,-0.55,20,0.441805852379688,855000
"102","Damjan Rudez","MIN","SF",2.27272727272727,0.606060606060606,0.333333333333333,0.0909090909090909,0.0303030303030303,-1.12121212121212,0,-0.393939393939394,33,0.819134857206355,1149500
"103","Danilo Gallinari","DEN","SF",19.5471698113208,5.30188679245283,2.54716981132075,0.792452830188679,0.358490566037736,-7.79245283018868,-1.07547169811321,-1.45283018867925,53,9.03813872581055,1.4e+07
"104","Danny Green","SAS","SG",7.24050632911392,3.83544303797468,1.78481012658228,1,0.810126582278481,-4.43037974683544,-0.151898734177215,-0.949367088607595,79,-0.0388356192125604,1e+07
"105","Dante Cunningham","NOP","SF",6.05,2.95,0.9625,0.525,0.4125,-2.825,-0.3125,-0.5125,80,2.80486600219101,3e+06
"106","Darrell Arthur","DEN","PF",7.52857142857143,4.18571428571429,1.37142857142857,0.757142857142857,0.685714285714286,-3.82857142857143,-0.185714285714286,-0.942857142857143,70,3.37422760969396,2814000
"107","Darren Collison","SAC","PG",13.9864864864865,2.28378378378378,4.2972972972973,1.02702702702703,0.0540540540540541,-5.39189189189189,-0.432432432432432,-1.75675675675676,74,6.3443959427323,5013559
"108","Darrun Hilliard","DET","SG",4,1.18421052631579,0.710526315789474,0.236842105263158,0.0263157894736842,-2.07894736842105,-0.289473684210526,-0.5,38,-0.353790119174419,525093
"109","David Lee","BOS","PF",7.13333333333333,4.33333333333333,1.8,0.4,0.433333333333333,-3.5,-0.366666666666667,-1.26666666666667,30,2.82822791342554,15493680
"110","David Lee","DAL","PF",8.52,7,1.2,0.4,0.6,-2.08,-0.44,-1.12,25,5.93233250836169,2102224
"111","David West","SAS","PF",7.1025641025641,3.96153846153846,1.83333333333333,0.564102564102564,0.705128205128205,-2.61538461538462,-0.217948717948718,-0.871794871794872,78,4.42212483598763,1499000
"112","DeAndre Jordan","LAC","C",12.7272727272727,13.7532467532468,1.16883116883117,0.662337662337662,2.2987012987013,-1.96103896103896,-4.58441558441558,-1.38961038961039,77,5.54152891067424,19500000
"113","Delon Wright","TOR","PG",3.81481481481481,1.37037037037037,1.14814814814815,0.296296296296296,0.111111111111111,-1.62962962962963,-0.333333333333333,-0.592592592592593,27,1.23442049764758,1509360
"114","DeMar DeRozan","TOR","SG",23.4615384615385,4.47435897435897,4.03846153846154,1.03846153846154,0.269230769230769,-9.78205128205128,-1.25641025641026,-2.24358974358974,78,2.77289552113862,9500000
"115","DeMarcus Cousins","SAC","C",26.8923076923077,11.4923076923077,3.29230769230769,1.55384615384615,1.41538461538462,-11.2461538461538,-2.87692307692308,-3.83076923076923,65,11.33030914063,14728844
"116","DeMarre Carroll","TOR","SF",11,4.69230769230769,1.03846153846154,1.69230769230769,0.230769230769231,-6.34615384615385,-0.769230769230769,-1.07692307692308,26,2.99713593609537,13500000
"117","Dennis Schroder","ATL","PG",10.9875,2.55,4.3625,0.875,0.1125,-5.65,-0.475,-2.2875,80,2.7222429319485,1763400
"118","Deron Williams","DAL","PG",14.1230769230769,2.92307692307692,5.81538461538462,0.938461538461538,0.215384615384615,-6.98461538461538,-0.415384615384615,-2.30769230769231,65,4.70337091255019,5500000
"119","Derrick Favors","UTA","PF",16.3870967741935,8.11290322580645,1.51612903225806,1.19354838709677,1.46774193548387,-6.33870967741935,-1.19354838709677,-1.67741935483871,62,7.83415669605871,11933333
"120","Derrick Rose","CHI","PG",16.3636363636364,3.40909090909091,4.71212121212121,0.666666666666667,0.212121212121212,-9.10606060606061,-0.560606060606061,-2.65151515151515,66,2.91150181710823,20093063
"121","Derrick Williams","NYK","SF",9.325,3.7,0.9375,0.3625,0.1125,-3.8875,-0.775,-0.7625,80,3.72234562132761,4900000
"122","Devin Booker","PHO","SG",13.7894736842105,2.46052631578947,2.63157894736842,0.578947368421053,0.263157894736842,-6.57894736842105,-0.539473684210526,-2.10526315789474,76,0.157110960607247,2127840
"123","Devin Harris","DAL","PG",7.609375,2.15625,1.84375,0.9375,0.203125,-3.234375,-0.609375,-1.03125,64,2.57534268629454,4053000
"124","Devyn Marble","ORL","SG",2.14285714285714,1.35714285714286,0.428571428571429,0.464285714285714,0.0357142857142857,-1.78571428571429,-0.5,-0.25,28,-1.6712446285798,845059
"125","Dewayne Dedmon","ORL","C",4.39655172413793,3.93103448275862,0.224137931034483,0.379310344827586,0.793103448275862,-1.3448275862069,-0.327586206896552,-0.551724137931034,58,3.24250571180248,947278
"126","Dion Waiters","OKC","SG",9.76923076923077,2.58974358974359,1.97435897435897,1.03846153846154,0.192307692307692,-5.43589743589744,-0.576923076923077,-1.53846153846154,78,-1.11710966211236,5138430
"127","Dirk Nowitzki","DAL","PF",18.2933333333333,6.52,1.76,0.693333333333333,0.693333333333333,-8.18666666666667,-0.4,-1.12,75,8.15031895201918,8333334
"128","Donald Sloan","BRK","PG",6.95081967213115,2.83606557377049,4.39344262295082,0.524590163934426,0.0655737704918033,-3.21311475409836,-0.426229508196721,-1.31147540983607,61,2.99845408172397,1015421
"129","Donatas Motiejunas","HOU","PF",6.21621621621622,2.94594594594595,1.10810810810811,0.459459459459459,0.135135135135135,-3.10810810810811,-0.513513513513513,-1.18918918918919,37,1.71777163583192,2288205
"130","Doug McDermott","CHI","SF",9.4320987654321,2.40740740740741,0.728395061728395,0.172839506172839,0.0740740740740741,-4.35802469135802,-0.148148148148148,-0.654320987654321,81,3.87420152710591,2380440
"131","Draymond Green","GSW","PF",13.962962962963,9.49382716049383,7.38271604938272,1.46913580246914,1.39506172839506,-5.16049382716049,-1.23456790123457,-3.19753086419753,81,8.49085574574477,14300000
"132","Drew Gooden","WAS","PF",2.73333333333333,2.83333333333333,0.433333333333333,0.266666666666667,0.366666666666667,-2.33333333333333,-0.166666666666667,-0.433333333333333,30,0.203879787231946,3300000
"133","Duje Dukan","SAC","SF",6,4,1,1,0,-8,0,0,1,-2.30227505382587,525093
"134","Dwight Howard","HOU","C",13.7464788732394,11.7605633802817,1.38028169014085,0.971830985915493,1.59154929577465,-3.2112676056338,-3.40845070422535,-2.33802816901408,71,6.13317736335304,22359364
"135","Dwight Powell","DAL","PF",5.78260869565217,3.95652173913043,0.63768115942029,0.521739130434783,0.347826086956522,-2.17391304347826,-0.536231884057971,-0.579710144927536,69,2.8827540753982,845059
"136","Dwyane Wade","MIA","SG",19.0405405405405,4.08108108108108,4.64864864864865,1.06756756756757,0.567567567567568,-8.68918918918919,-1.13513513513514,-2.74324324324324,74,0.965079625607998,2e+07
"137","E'Twaun Moore","CHI","SG",7.50847457627119,2.25423728813559,1.67796610169492,0.627118644067797,0.305084745762712,-3.42372881355932,-0.220338983050847,-0.898305084745763,59,1.1279357642073,1015421
"138","Ed Davis","POR","PF",6.49382716049383,7.39506172839506,1.08641975308642,0.703703703703704,0.888888888888889,-1.61728395061728,-1.11111111111111,-0.790123456790123,81,4.28709207338823,7e+06
"139","Elfrid Payton","ORL","PG",10.6575342465753,3.57534246575342,6.41095890410959,1.21917808219178,0.273972602739726,-5.64383561643836,-1.06849315068493,-2.42465753424658,73,2.63955742692035,2505720
"140","Elijah Millsap","UTA","SG",1.8,1.75,0.95,0.35,0.15,-1.4,-0.25,-0.45,20,-0.721342855500637,362878
"141","Elliot Williams","MEM","PG",1.6,0.8,0.8,0,0,-1.6,-0.2,-0.2,5,-0.654852107467239,55722
"142","Elton Brand","PHI","C",4.11764705882353,3.70588235294118,1.05882352941176,0.529411764705882,0.470588235294118,-2.41176470588235,-0.0588235294117647,-0.647058823529412,17,2.40836094703687,890693
"143","Emmanuel Mudiay","DEN","PG",12.8235294117647,3.41176470588235,5.47058823529412,0.955882352941177,0.514705882352941,-8.47058823529412,-1.01470588235294,-3.19117647058824,68,-0.119405517780287,3102240
"144","Enes Kanter","OKC","C",12.6585365853659,8.09756097560976,0.402439024390244,0.317073170731707,0.402439024390244,-3.71951219512195,-0.621951219512195,-1.40243902439024,82,8.28454713374659,16400000
"145","Eric Bledsoe","PHO","PG",20.3870967741935,4.03225806451613,6.12903225806452,2.03225806451613,0.612903225806452,-8.67741935483871,-1.09677419354839,-3.54838709677419,31,7.10855748002178,13086957
"146","Eric Gordon","NOP","SG",15.2444444444444,2.2,2.68888888888889,0.955555555555556,0.311111111111111,-7.13333333333333,-0.311111111111111,-1.62222222222222,45,1.46454546581464,15514031
"147","Eric Moreland","SAC","PF",1,1.375,0.125,0,0.5,-0.375,-0.25,-0.375,8,0.363081756671221,845059
"148","Erick Green","DEN","PG",0,0.333333333333333,0.333333333333333,0,0,-0.333333333333333,0,0,3,-0.244239159957692,1e+05
"149","Erick Green","UTA","PG",2.16666666666667,0.833333333333333,0.333333333333333,0.166666666666667,0,-1.16666666666667,0,0,6,0.817763257779859,99418
"150","Ersan Ilyasova","ORL","PF",8.09090909090909,5.5,0.545454545454545,0.636363636363636,0.272727272727273,-4.04545454545455,-0.590909090909091,-0.545454545454545,22,3.02294722334024,7900000
"151","Evan Fournier","ORL","SF",15.3544303797468,2.84810126582278,2.69620253164557,1.21518987341772,0.0253164556962025,-6.32911392405063,-0.493670886075949,-1.68354430379747,79,7.19664161264529,2288205
"152","Evan Turner","BOS","SG",10.5432098765432,4.90123456790123,4.4320987654321,0.987654320987654,0.345679012345679,-5.06172839506173,-0.382716049382716,-2.08641975308642,81,1.54309018360092,3425510
"153","Festus Ezeli","GSW","C",6.95652173913043,5.58695652173913,0.695652173913043,0.391304347826087,1.08695652173913,-2.23913043478261,-1.34782608695652,-0.826086956521739,46,3.42332102556382,2008748
"154","Frank Kaminsky","CHO","C",7.48148148148148,4.1358024691358,1.20987654320988,0.469135802469136,0.530864197530864,-3.82716049382716,-0.493827160493827,-0.716049382716049,81,3.56331848459901,2612500
"155","Garrett Temple","WAS","SF",7.275,2.65,1.75,0.8625,0.225,-3.8,-0.425,-0.8,80,2.78237673571488,1100602
"156","Gary Harris","DEN","SG",12.2631578947368,2.89473684210526,1.93421052631579,1.27631578947368,0.236842105263158,-5.34210526315789,-0.315789473684211,-1.28947368421053,76,2.05528962483857,1587480
"157","Gary Neal","WAS","SG",9.75,2.075,1.175,0.5,0.025,-4.35,-0.2,-0.725,40,1.27908680153005,2100000
"158","George Hill","IND","PG",12.0810810810811,4.02702702702703,3.5,1.12162162162162,0.22972972972973,-5.58108108108108,-0.486486486486487,-1.36486486486486,74,4.63133017343229,8e+06
"159","Gerald Green","MIA","SG",8.92753623188406,2.36231884057971,0.811594202898551,0.550724637681159,0.27536231884058,-5.17391304347826,-0.289855072463768,-0.666666666666667,69,-0.934120363815861,1356000
"160","Gerald Henderson","POR","SG",8.66666666666667,2.93055555555556,1.04166666666667,0.541666666666667,0.263888888888889,-4.125,-0.472222222222222,-0.944444444444444,72,0.221366291478731,6e+06
"161","Giannis Antetokounmpo","MIL","PG",16.875,7.65,4.3125,1.175,1.4125,-6.25,-1.4125,-2.6,80,7.1066008359801,1953960
"162","Glenn Robinson","IND","SF",3.8,1.51111111111111,0.577777777777778,0.377777777777778,0.2,-1.91111111111111,-0.266666666666667,-0.4,45,1.37136077427227,845000
"163","Goran Dragic","MIA","PG",14.1388888888889,3.84722222222222,5.81944444444444,0.986111111111111,0.236111111111111,-6.36111111111111,-0.625,-2.56944444444444,72,5.15867655163713,14780000
"164","Gordon Hayward","UTA","SF",19.725,4.9625,3.7,1.1875,0.3375,-8.5125,-1.05,-2.525,80,8.16652383388809,15409570
"165","Gorgui Dieng","MIN","C",10.0853658536585,7.13414634146341,1.74390243902439,1.14634146341463,1.17073170731707,-3.30487804878049,-0.524390243902439,-1.70731707317073,82,7.17316797687864,1474440
"166","Greg Monroe","MIL","C",15.3164556962025,8.81012658227848,2.25316455696203,0.911392405063291,0.848101265822785,-5.69620253164557,-1.0126582278481,-1.63291139240506,79,9.21931226779291,16400000
"167","Greg Smith","MIN","PF",2.38888888888889,2.33333333333333,0.333333333333333,0.222222222222222,0.0555555555555556,-0.777777777777778,-0.555555555555556,-0.388888888888889,18,0.883074927594224,247623
